Reviewer Name,Review Text,Publish Date,Star Given,Review URL,Owner Response Text
Yanuar Fadrel,,2020-08-08T06:13:18.271Z,5,https://www.google.com/maps/contrib/108757018877011566245?hl=id,
R paska,Bersih nyaman staff ramah...lorong karpet 😍,2020-08-04T16:39:59.586Z,5,https://www.google.com/maps/contrib/113914415214205628931?hl=id,
Ricky Novantino,"Bagus,kamarnya bersih",2020-08-02T11:28:41.263Z,5,https://www.google.com/maps/contrib/112478895010115906861?hl=id,
Dimas Valindra,MANTUL,2020-08-01T05:52:56.397Z,5,https://www.google.com/maps/contrib/106019344717747385136?hl=id,
budi setiaka,bagus,2020-07-31T11:35:02.340Z,5,https://www.google.com/maps/contrib/102018775331694271165?hl=id,
Espana Ramadhona,Tempatnya luas...nyaman...kamarnya bersih dan bagus...,2020-07-31T00:49:48.226Z,4,https://www.google.com/maps/contrib/104451762695018093874?hl=id,
Khoirul Imron Rivai,Tempatnya keren .,2020-07-29T13:24:59.613Z,5,https://www.google.com/maps/contrib/105667296977232002718?hl=id,
Margaretha Eka,,2020-07-28T12:27:27.420Z,5,https://www.google.com/maps/contrib/114707825733361547247?hl=id,
Khoiru Saro,,2020-07-27T10:32:21.039Z,4,https://www.google.com/maps/contrib/101301357041400151801?hl=id,
Ari Wibowo,"tempat bagus,masakan enak,cuma kurang terawat,ayoo dirawat biar lebih expensive+excellent..",2020-07-27T08:32:29.842Z,4,https://www.google.com/maps/contrib/115760106948669034617?hl=id,
Tatapraya,"I've been here for my friend's wedding garden party
Simple but Beauty
Comforting
And the price not to expensive",2020-07-26T16:51:52.172Z,5,https://www.google.com/maps/contrib/111053623364647081884?hl=id,
Kurniawan Wibowo,,2020-07-26T11:01:47.752Z,4,https://www.google.com/maps/contrib/113838191377794963031?hl=id,
Cita Diti,,2020-07-25T11:01:57.278Z,5,https://www.google.com/maps/contrib/115528364958901945458?hl=id,
Amalia Merizkha Fun,,2020-07-23T08:04:59.774Z,4,https://www.google.com/maps/contrib/108461092584191977869?hl=id,
Ian 17,,2020-07-21T14:53:13.680Z,5,https://www.google.com/maps/contrib/105490226725517086629?hl=id,
Febri Indra,,2020-07-20T05:18:08.634Z,3,https://www.google.com/maps/contrib/105676194717209154849?hl=id,
Harwindra Yoga Prasetya,Good place for garden party,2020-07-19T16:42:01.674Z,4,https://www.google.com/maps/contrib/107786702303962803106?hl=id,
rudy nugroho,,2020-07-19T12:01:06.849Z,4,https://www.google.com/maps/contrib/114686291170927183376?hl=id,
Hanafi Bunga,Mantap,2020-07-19T00:33:07.676Z,5,https://www.google.com/maps/contrib/113645397326453103610?hl=id,
Arkemo Manik,,2020-07-12T14:27:08.175Z,4,https://www.google.com/maps/contrib/108469860700304771830?hl=id,
shanty rachmawaty,Bagus tempat bersih pelanyanan ramah dan respon cepat,2020-07-08T06:47:49.299Z,5,https://www.google.com/maps/contrib/100590183259977647948?hl=id,
Ahmad Subhan Yazid,Cocok buat bulan madu,2020-07-03T03:39:17.190Z,4,https://www.google.com/maps/contrib/107338497784338199319?hl=id,
Dare tosock,,2020-06-23T12:28:32.175Z,5,https://www.google.com/maps/contrib/103447435491411770270?hl=id,
Krishanth Vythilingam,"Was a very nice place. Stayed for two nights. Rooms could've been a bit better and maybe a few more International TV channels. The staff were very helpful. Food is served in a resto outside the hotel, but inside its premises. Food was not that great. Bathrooms were clean and neat.

This booking was done in September of 2019",2020-06-22T10:29:47.058Z,4,https://www.google.com/maps/contrib/110705468016226832036?hl=id,
Tito Adhitya,,2020-06-14T15:20:31.690Z,5,https://www.google.com/maps/contrib/104288087807542499209?hl=id,
Josef Tandean,#ERROR!,2020-06-11T02:08:36.192Z,4,https://www.google.com/maps/contrib/103342309291267856861?hl=id,
Yosafat Raka,👍🏻,2020-05-21T16:04:58.938Z,5,https://www.google.com/maps/contrib/112746131159877504467?hl=id,
Elizabeth Imannuel Tan,,2020-05-16T07:25:00.342Z,5,https://www.google.com/maps/contrib/101074076737603293165?hl=id,
wanto sujar (wanto),,2020-05-10T03:28:26.431Z,4,https://www.google.com/maps/contrib/113964656666160429133?hl=id,
Dhevi Anggun,"Tempatnya bagus,makanannya lumayan enak,pelayanannya ok",2020-05-08T21:42:18.335Z,5,https://www.google.com/maps/contrib/106990911999628629465?hl=id,
Baim,,2020-05-01T04:44:50.645Z,5,https://www.google.com/maps/contrib/115966844689266197371?hl=id,
Djambol 007,,2020-04-28T03:51:36.354Z,5,https://www.google.com/maps/contrib/117447597646353254620?hl=id,
wiwik dwi handayani,,2020-04-24T14:38:41.984Z,4,https://www.google.com/maps/contrib/113397180463516111354?hl=id,
Fenny Fatimah,Menu sarapan,2020-04-12T13:31:06.368Z,5,https://www.google.com/maps/contrib/106486749029931527787?hl=id,
Nikma,,2020-03-29T05:13:58.516Z,5,https://www.google.com/maps/contrib/109456266349345507435?hl=id,
Ristanto Bastari,,2020-03-25T09:19:29.556Z,3,https://www.google.com/maps/contrib/105055656076311606301?hl=id,
dhani drew,Tempat yg bagus strategis untuk acara wedding outdoor bagus...,2020-03-22T13:25:38.882Z,5,https://www.google.com/maps/contrib/112936667504572330615?hl=id,
Dwi Nugroho.,Parkiran luas. Pelayanan mantap,2020-03-21T13:40:27.192Z,5,https://www.google.com/maps/contrib/105800578887610132714?hl=id,
Wahyu Anto,,2020-03-17T11:43:09.650Z,5,https://www.google.com/maps/contrib/107980584581657738590?hl=id,
Kristiawan Widiyanto,"Nyaman, bersih, pelayanan memuaskan",2020-03-16T12:54:45.152Z,5,https://www.google.com/maps/contrib/103021033144480065447?hl=id,"Dear Kristiawan

Terima kasih atas ulasan Bapak/Ibu untuk Tasneem Convention Hotel Yogyakarta. Kami sangat senang mengetahui bahwa Bapak/Ibu nyaman saat tinggal di Tasneem Convention Hotel Yogyakarta.

Kenyamanan anda prioritas kami dan semoga menjadi pengalaman berkesan

Sampai jumpa kembali di Tasneem Convention Hotel Yogyakarta

Salam Hangat
Adjie Sukerlan - General Manager"
Gregorius Dody Endrajaya,,2020-03-15T06:06:49.142Z,5,https://www.google.com/maps/contrib/109146414770594435457?hl=id,Thank you very much for your review :)
Brahmanto Nugroho,,2020-03-14T07:56:55.151Z,4,https://www.google.com/maps/contrib/101029722752806777106?hl=id,
Dimaswara21,,2020-03-13T12:46:55.779Z,4,https://www.google.com/maps/contrib/106747975739450209397?hl=id,
Maila Arofa,"Staycation disini sangat mengesankan.
Kamar bersih , nyaman dan staff ramah.
Indonesian Buffet Dinnernya sangat lengkap.
Menjadi pengalaman yang mengesankan saat melihat Ramayana Ballet Performance",2020-03-12T03:40:21.481Z,5,https://www.google.com/maps/contrib/100692775835194820075?hl=id,"(Translated by Google) Dear Maila

Thank you for your review of the Ayola Tasneem Convention Hotel Yogyakarta. We are very happy to know that you are comfortable while staying at Ayola Tasneem Convention Hotel Yogyakarta.

Your comfort is our priority and hopefully it will be a memorable experience

See you again at Ayola Tasneem Convention Hotel Yogyakarta

Kind regards
Adjie Sukerlan - General Manager

(Original)
Dear Maila

Terima kasih atas ulasan Bapak/Ibu untuk Tasneem Convention Hotel Yogyakarta. Kami sangat senang mengetahui bahwa Bapak/Ibu nyaman saat tinggal di Tasneem Convention Hotel Yogyakarta.

Kenyamanan anda prioritas kami dan semoga menjadi pengalaman berkesan

Sampai jumpa kembali di Tasneem Convention Hotel Yogyakarta

Salam Hangat
Adjie Sukerlan - General Manager"
Mailaarofa,"Menjadi pengalaman mengesankan karena bisa melihat Ramayana ballet Performance .||Buffet dinnernya lengkap .||Kamar nyaman , bersih , dan staff sangat ramah .||Harga paket indonesian buffet dinner dan Ramayana ballet performance Rp 125.000/pax.",2020-03-11T23:59:59.999Z,,https://www.tripadvisor.co.id/ShowUserReviews-g14782503-d8041050-r750408629?m=68573&staydates=2025_06_22_2025_06_23&uguests=1_2_0&supdv=desktop&supuc=US&supul=id,
Muhammad Aziz Panuntun,,2020-03-10T14:51:11.885Z,5,https://www.google.com/maps/contrib/110259645379366322166?hl=id,Thank you very much for your review :)
LauDp,,2020-03-10T09:16:37.772Z,4,https://www.google.com/maps/contrib/108486463613760889687?hl=id,
Yogi Suprayogi,,2020-03-09T22:25:47.430Z,4,https://www.google.com/maps/contrib/100529959190792573497?hl=id,Thank you very much for your review :)
hendro nursapto,,2020-03-08T07:45:06.747Z,5,https://www.google.com/maps/contrib/116694864919377927683?hl=id,Thank you very much for your review :)
Lingga Anggara,,2020-03-08T03:49:43.586Z,5,https://www.google.com/maps/contrib/111529934070192538286?hl=id,Thank you very much for your review :)
Anisa Fitria,,2020-03-07T23:13:16.963Z,3,https://www.google.com/maps/contrib/100237350764650567937?hl=id,Thank you for your reviews
ervin thepon,,2020-03-07T15:51:08.511Z,5,https://www.google.com/maps/contrib/103289386730662139354?hl=id,Thank you very much for your review :)
karebet 15 (Karebet15),Alhamdulillah nyaman enak dan memuaskan,2020-03-07T14:56:54.434Z,5,https://www.google.com/maps/contrib/105263936960528982358?hl=id,"Dear Karebet

Terima kasih atas ulasan Bapak/Ibu untuk Ayola Tasneem Convention Hotel Yogyakarta. Kami sangat senang mengetahui bahwa Bapak/Ibu nyaman saat tinggal di Ayola Tasneem Convention Hotel Yogyakarta.

Kenyamanan anda prioritas kami dan semoga menjadi pengalaman berkesan

Sampai jumpa kembali di Ayola Tasneem Convention Hotel Yogyakarta

Salam Hangat
Adjie Sukerlan - General Manager"
arttika,,2020-03-07T08:59:41.143Z,3,https://www.google.com/maps/contrib/106486547041041013587?hl=id,Thank you for your reviews
Faradillah Nurul Hikmah,Tempatnya luas. Ada tempat sholatnya. Tapi kamar kecil nya dikit. Seharusnya dibanyakin sih. Soalnya biasa buat pertemuan orang banyak. Kamar mandinya kurang,2020-03-06T23:14:09.590Z,5,https://www.google.com/maps/contrib/103277704583671889373?hl=id,
meifatisa meifatisa,,2020-03-06T11:05:03.842Z,5,https://www.google.com/maps/contrib/109760257118363709468?hl=id,
Nasor Suwardi,rekomen utk menginap ketika di jogja,2020-03-06T08:54:21.924Z,4,https://www.google.com/maps/contrib/114002213624124537393?hl=id,"Dear Nasor

Terima kasih atas ulasan Bapak/Ibu untuk Ayola Tasneem Convention Hotel Yogyakarta. Kami sangat senang mengetahui bahwa Bapak/Ibu nyaman saat tinggal di Ayola Tasneem Convention Hotel Yogyakarta.

Kenyamanan anda prioritas kami dan semoga menjadi pengalaman berkesan

Sampai jumpa kembali di Ayola Tasneem Convention Hotel Yogyakarta

Salam Hangat
Adjie Sukerlan - General Manager"
Suranto Yudobusono,"Tidak ada atap antar ruang, so kalau hujan pasti basah. Saran dibuat lorong beratap ato sementara disediakan payung yg banyak.",2020-03-05T19:52:41.548Z,3,https://www.google.com/maps/contrib/103391392285313594888?hl=id,
Sarwo Edi Wibowo,Nice,2020-03-04T11:17:07.732Z,5,https://www.google.com/maps/contrib/115675346448332276703?hl=id,"Dear Sarwo

We are so glad having your review about Ayola Tasneem Convention Hotel Yogyakarta. It was our pleasure to know that you enjoying our services, facilities & product.

Hope you feel comfort and get unmemorable experience

Thank you and we are looking forward to welcoming you back to Tasneem Convention Hotel Yogyakarta hotel soon.

Best regards
Adjie Sukerlan - General Manager"
sigit eko saputro,Rwkomended,2020-03-04T03:43:13.555Z,5,https://www.google.com/maps/contrib/115150930750272557322?hl=id,"Dear Sigit

Terima kasih atas ulasan Bapak/Ibu untuk Ayola Tasneem Convention Hotel Yogyakarta. Kami sangat senang mengetahui bahwa Bapak/Ibu nyaman saat tinggal di Ayola Tasneem Convention Hotel Yogyakarta.

Semoga nyaman dan bisa menjadi pengalaman yang berkesan

Sampai jumpa kembali di Ayola Tasneem Convention Hotel Yogyakarta

Salam Hangat
Adjie Sukerlan - General Manager"
Rosali Maulana,,2020-03-03T23:28:15.898Z,4,https://www.google.com/maps/contrib/102780909373613260169?hl=id,Thank you very much for your review :)
Rino Wahyu P,,2020-03-01T13:33:38.428Z,5,https://www.google.com/maps/contrib/112694594978549888231?hl=id,Thank you very much for your review :)
Yosi Brilianto,,2020-03-01T04:41:00.618Z,5,https://www.google.com/maps/contrib/108544725822929842245?hl=id,Thank you very much for your review :)
D' Javu,Rapi,2020-02-29T14:13:46.796Z,5,https://www.google.com/maps/contrib/112251086237818557223?hl=id,"Dear D'Javu

Terima kasih atas ulasan Bapak/Ibu untuk Ayola Tasneem Convention Hotel Yogyakarta. Kami sangat senang mengetahui bahwa Bapak/Ibu nyaman saat tinggal di Ayola Tasneem Convention Hotel Yogyakarta.

Kenyamanan anda prioritas kami

Sampai jumpa kembali di Ayola Tasneem Convention Hotel Yogyakarta

Salam Hangat
Adjie Sukerlan - General Manager"
Muhamad Adiwibowo,,2020-02-29T12:58:30.725Z,5,https://www.google.com/maps/contrib/115110663018784368957?hl=id,Thank you very much for your review :)
Jesika Karyn Natasha Sirait,,2020-02-29T08:57:21.096Z,5,https://www.google.com/maps/contrib/104464754693754944714?hl=id,Thank you very much for your review :)
Danang Iftian,,2020-02-29T01:58:24.162Z,5,https://www.google.com/maps/contrib/105692887678587688153?hl=id,Thank you very much for your review :)
Sharon,,2020-02-29T01:54:59.736Z,5,https://www.google.com/maps/contrib/100517131155299453850?hl=id,Thank you very much for your review :)
Setyoningrum S. Psi,,2020-02-28T22:55:05.544Z,5,https://www.google.com/maps/contrib/111442469846008904904?hl=id,Thank you very much for your review :)
Rr. Indah Ayu Pratiwi,,2020-02-28T15:03:11.642Z,5,https://www.google.com/maps/contrib/100051192365851544080?hl=id,Thank you very much for your review :)
muhammed koca,,2020-02-28T09:43:03.655Z,5,https://www.google.com/maps/contrib/112280874407354004201?hl=id,Thank you very much for your review :)
Joko Karianto,,2020-02-26T15:35:02.397Z,3,https://www.google.com/maps/contrib/112838281610264282540?hl=id,Thank you for your reviews
click sykes,,2020-02-26T09:31:36.325Z,4,https://www.google.com/maps/contrib/112859001264677752237?hl=id,Thank you very much for your review :)
Amalia Undip Putri Mansir,,2020-02-26T07:50:10.218Z,4,https://www.google.com/maps/contrib/115625208359229919619?hl=id,Thank you very much for your review :)
Victor Mahrizal,,2020-02-25T15:28:44.254Z,5,https://www.google.com/maps/contrib/110063816919719238558?hl=id,Thank you very much for your review :)
raseterbang raditya,,2020-02-25T09:07:24.316Z,3,https://www.google.com/maps/contrib/111290673883516716635?hl=id,Thank you for your reviews
Awang Agus Setiawan,Bersebelahan dengan Purawisata dimana ada pagelaran Ramayana Ballet setiap malammnya. Jika menginap di Ayola akan mendapatkan tiket dengan harga spesial.,2020-02-24T05:53:07.450Z,4,https://www.google.com/maps/contrib/100407315280116521012?hl=id,"Dear Awang

Terima kasih atas ulasan Bapak/Ibu untuk Ayola Tasneem Convention Hotel Yogyakarta. Kami sangat senang mengetahui bahwa Bapak/Ibu nyaman saat tinggal di Ayola Tasneem Convention Hotel Yogyakarta.

Semoga menikmati pertunjukan sendra tari Ramayana yang sudah tampil selama 43 tahun

Sampai jumpa kembali di Ayola Tasneem Convention Hotel Yogyakarta

Salam Hangat
Adjie Sukerlan - General Manager"
Lintang Dwi Candra,,2020-02-23T23:06:04.996Z,4,https://www.google.com/maps/contrib/114749335883170410095?hl=id,Thank you very much for your review :)
Mei Dyanggita Yustiari,,2020-02-23T08:59:29.909Z,5,https://www.google.com/maps/contrib/114579202382804118675?hl=id,Thank you very much for your review :)
Monica Joris,,2020-02-23T06:54:57.824Z,5,https://www.google.com/maps/contrib/115700840204305536187?hl=id,Thank you very much for your review :)
Faqih Muqoddam Alchudhory,,2020-02-22T07:18:09.175Z,5,https://www.google.com/maps/contrib/113659532157883318767?hl=id,Thank you very much for your review :)
Lady Simbolon,,2020-02-22T05:29:38.827Z,3,https://www.google.com/maps/contrib/115245918688821250740?hl=id,Thank you for your reviews
Sonny Yus Natadisastra,,2020-02-22T02:22:29.686Z,5,https://www.google.com/maps/contrib/115644768007315043002?hl=id,Thank you very much for your review :)
Yohanes Dian,,2020-02-22T01:21:09.512Z,4,https://www.google.com/maps/contrib/106844439585154213985?hl=id,Thank you very much for your review :)
Bambang Edi Prasetyo,,2020-02-21T15:10:02.492Z,5,https://www.google.com/maps/contrib/116058433501005949988?hl=id,Thank you very much for your review :)
Adrian adrian,Bersebelahan dng tanah pemakaman >.<,2020-02-21T08:15:24.517Z,5,https://www.google.com/maps/contrib/100139010920979856382?hl=id,"Dear Laundry

Terima kasih atas ulasan Bapak/Ibu untuk Ayola Tasneem Convention Hotel Yogyakarta. Kami sangat senang mengetahui bahwa Bapak/Ibu nyaman saat tinggal di Ayola Tasneem Convention Hotel Yogyakarta.

Sampai jumpa kembali di Ayola Tasneem Convention Hotel Yogyakarta

Salam Hangat
Adjie Sukerlan - General Manager"
Gede Kuntara,,2020-02-20T14:34:09.045Z,5,https://www.google.com/maps/contrib/102033006031827805262?hl=id,Thank you very much for your review :)
Helmi Nurfuadi,,2020-02-19T16:48:04.094Z,4,https://www.google.com/maps/contrib/107993505827575647379?hl=id,Thank you very much for your review :)
esa rizqy subagio,"Asri, adem",2020-02-19T09:30:35.042Z,5,https://www.google.com/maps/contrib/117476279412682087204?hl=id,"Dear Esa

Terima kasih atas ulasan Bapak/Ibu untuk Ayola Tasneem Convention Hotel Yogyakarta. Kami sangat senang mengetahui bahwa Bapak/Ibu nyaman saat tinggal di Ayola Tasneem Convention Hotel Yogyakarta.

Semoga anda menikmati pemandangan di tempat kami

Sampai jumpa kembali di Ayola Tasneem Convention Hotel Yogyakarta

Salam Hangat
Adjie Sukerlan - General Manager"
Zealova and Zealot,Makanan enak,2020-02-19T01:40:52.855Z,4,https://www.google.com/maps/contrib/106944150650107720237?hl=id,
Joss Gandoss,,2020-02-18T15:15:14.373Z,2,https://www.google.com/maps/contrib/113515447981430643028?hl=id,"Dear Joss

Terima kasih atas ulasan Bapak/Ibu untuk Ayola Tasneem Convention Hotel Yogyakarta. Kami mohon maaf atas ketidaknyamanan yang Bapak/Ibu alami ketika menginap/mengadakan acara di Ayola Tasneem Convention Hotel.

Feedback dari Bapak/Ibu sangat berharga untuk kami agar terus berbenah meningkatkan kualiatas dan pelayanan. Kami harap kami bisa terus melayani Bapak/Ibu selanjutnya.

Terimakasih

Salam Hangat
Adjie Sukerlan - General Manager"
Arinal Hak,,2020-02-18T14:08:18.929Z,4,https://www.google.com/maps/contrib/113705630882322668069?hl=id,Thank you very much for your review :)
